timestamp_index,predicted_direction,predict_price,exec_price,position
7240,1,106.59028058764008,107.82889875197785,101
7241,1,106.63507836266238,107.864004868524,102
7242,1,106.39505800105654,107.72240100714004,103
7243,0,106.40414435222546,107.7531247800082,102
7244,0,106.44898541113363,107.84323701380428,101
7245,1,106.41606559155706,107.9051870594546,102
7246,1,106.4843266489098,107.794489727308,103
7247,1,106.58319084494995,107.72550347700717,104
7248,1,106.77374732091016,107.85696781427195,105
7249,1,106.6373468607299,107.84771896351944,106
7250,1,106.5454733773052,107.82692922564918,107
7251,1,106.54396988654848,107.8850371062298,108
7252,1,106.470036888622,107.8435829274286,109
7253,0,106.49113571121552,108.15694175131976,108
7254,0,106.5991632517293,108.17717539090776,107
7255,1,106.57319599428592,108.4297532932559,108
7256,1,106.5438343573628,108.38973132120334,109
7257,1,106.57097510312371,108.20026572274686,110
7258,1,106.56802939587332,108.11319471900366,111
7259,1,106.6885316351062,108.11475868945568,112
7260,1,106.55529790040843,107.92027234468,113
7261,1,106.5338152538792,107.99997226063266,114
7262,1,106.53654076156944,107.98458278575004,115
7263,1,106.70630530083557,107.96834869948349,116
7264,1,106.67343294875673,107.94775509563408,117
7265,1,106.82177634154873,107.90451169098073,118
7266,1,106.91482194273868,108.0129356242081,119
7267,1,106.81287248665168,107.96702080819884,120
7268,1,106.91766670416614,107.9768445205998,121
7269,1,106.83047488987684,107.98062871880884,122
7270,1,106.9097347067659,107.9467035568682,123
7271,1,106.69387036666862,108.17192993388268,124
7272,0,106.61840709989303,107.89562850665016,123
7273,0,106.70025204422724,107.9255807686538,122
7274,1,106.87531149184971,107.95975948782986,123
7275,0,106.771256564089,107.92644420180469,122
7276,1,106.7448186733846,108.0915219244422,123
7277,1,107.10681475244368,108.20138845075957,124
7278,1,107.1532318827053,108.03146454898032,125
7279,1,107.14703557407772,107.93529160558246,126
7280,1,107.1013199519663,107.75229710095014,127
7281,1,107.09967980419864,107.64322739144475,128
7282,1,107.01944985659152,107.69789972481468,129
7283,0,107.01053615157174,107.74459465444906,128
7284,0,107.1480699176235,107.63273449842328,127
7285,1,107.30224699086608,107.66851645622071,128
7286,1,107.27248038846602,107.77483008149416,129
7287,1,107.30211847753962,107.70603932439944,130
7288,1,107.30180689494374,107.7209336338928,131
7289,1,107.18381461094074,107.97510182878436,132
7290,0,107.30650349073088,108.05654715460784,131
7291,0,107.2272485575704,108.198604245445,130
7292,1,107.29123816005468,108.20798250365604,131
7293,1,107.26597337297028,108.1027291549942,132
7294,1,107.17448937077116,108.10504783644346,133
7295,1,107.27248082751647,108.07315295194051,134
7296,1,107.22547829916763,107.93142931827256,135
7297,0,107.08184975965636,107.94338630825844,134
7298,1,107.15739088367457,107.9602525436398,135
7299,1,107.25051497914768,108.04311665655956,136
7300,1,107.11271675866404,107.89403565767834,137
7301,1,106.98683602577933,108.04038601305,138
7302,1,107.0396911332912,108.02833508597428,139
7303,1,107.07237888293956,107.91133728075336,140
7304,1,107.13723029748274,108.0830695236938,141
7305,1,107.04244833747067,108.1583001015586,142
7306,1,107.07515565180675,108.07596994262488,143
7307,1,107.0683616149449,107.77049191248224,144
7308,1,107.0903342228746,107.87406334306957,145
7309,1,107.06286971612909,107.78092528133098,146
7310,1,106.89795461572824,107.73877169160704,147
7311,0,106.96556797532782,107.70762876901809,146
7312,1,107.08284394911418,107.60694128990148,147
7313,1,107.16169347755608,107.49855988249774,148
7314,1,107.05297620826386,107.58451355661424,149
7315,1,106.9124021990774,107.7238966129081,150
7316,1,106.79104115573732,107.7109643645689,151
7317,1,106.738683459326,107.69281550749186,152
7318,0,106.90667717919658,107.70498844007524,151
7319,1,107.05271436018556,107.55806164435484,152
7320,1,107.36853818440196,107.60544714177288,153
7321,1,107.4880549853073,107.60700753082898,154
7322,1,107.49757717054358,107.59340311996394,155
7323,1,107.69951721716164,107.44759121222624,156
7324,1,107.65594279558417,107.31194199502818,157
7325,0,107.70745370162692,107.15723347062614,156
7326,0,107.79390090593826,107.03416099197383,155
7327,0,107.82361167471724,107.05795261717054,154
7328,0,107.80820064330726,106.88052875887584,153
7329,1,107.79336016301234,106.83995164861388,154
7330,0,108.00130214968614,106.91460501948086,153
7331,1,107.9607090088346,106.96629873069946,154
7332,1,107.87909985264866,107.03881237047403,155
7333,0,107.99462496060409,106.95400250394133,154
7334,1,107.9501774930388,107.02539553806768,155
7335,1,107.89335677894508,107.06414074934942,156
7336,0,107.86052769349442,107.22222464140872,155
7337,0,107.88968547197858,107.2350977162764,154
7338,1,107.85227846767452,107.45452555605686,155
7339,1,107.92068403093413,107.44386810727148,156
7340,1,107.82889875197785,107.5728173947054,157
7341,1,107.864004868524,107.68822031155264,158
7342,1,107.72240100714004,107.69456553072752,159
7343,1,107.7531247800082,107.5464601681696,160
7344,0,107.84323701380428,107.51110678208704,159
7345,1,107.9051870594546,107.35479112690489,160
7346,1,107.794489727308,107.44871259138324,161
7347,1,107.72550347700717,107.26887221240904,162
7348,1,107.85696781427195,107.29466754156329,163
7349,1,107.84771896351944,107.28818560022974,164
7350,0,107.82692922564918,107.24018089922714,163
7351,1,107.8850371062298,107.18568581399742,164
7352,1,107.8435829274286,107.28410038880924,165
7353,1,108.15694175131976,107.26286150484226,166
7354,1,108.17717539090776,107.30826015254986,167
7355,1,108.4297532932559,107.46722141995402,168
7356,1,108.38973132120334,107.53339559549016,169
7357,1,108.20026572274686,107.5596604119397,170
7358,0,108.11319471900366,107.52798870153954,169
7359,1,108.11475868945568,107.5813009050122,170
7360,0,107.92027234468,107.62086266211016,169
7361,0,107.99997226063266,107.60276367992608,168
7362,0,107.98458278575004,107.79777082474168,167
7363,1,107.96834869948349,107.793160152798,168
7364,1,107.94775509563408,107.81697240745228,169
7365,1,107.90451169098073,107.8073909908786,170
7366,1,108.0129356242081,107.91690676675084,171
7367,1,107.96702080819884,107.99114136558217,172
7368,1,107.9768445205998,107.97989752450076,173
7369,1,107.98062871880884,107.98964735755216,174
7370,1,107.9467035568682,108.0056684134138,175
7371,1,108.17192993388268,107.79147856543756,176
7372,1,107.89562850665016,107.96564756789222,177
7373,1,107.9255807686538,107.97393907378186,178
7374,1,107.95975948782986,108.06628088044585,179
7375,1,107.92644420180469,108.1824057991041,180
7376,0,108.0915219244422,108.1833868898606,179
7377,1,108.20138845075957,108.2818745662097,180
7378,1,108.03146454898032,108.31508351047454,181
7379,1,107.93529160558246,108.29153005042424,182
7380,0,107.75229710095014,108.17349797295226,181
7381,1,107.64322739144475,108.2561782801038,182
7382,0,107.69789972481468,108.36013695902987,181
7383,0,107.74459465444906,108.23829720922484,180
7384,1,107.63273449842328,108.1146669283137,181
7385,1,107.66851645622071,107.99798783033646,182
7386,1,107.77483008149416,107.98550220335429,183
7387,1,107.70603932439944,107.9378590461797,184
7388,1,107.7209336338928,107.949867727218,185
7389,1,107.97510182878436,107.90585387814568,186
7390,1,108.05654715460784,107.84317567585886,187
7391,1,108.198604245445,107.8109271345214,188
7392,1,108.20798250365604,107.8824416651616,189
7393,1,108.1027291549942,107.84616538791744,190
7394,1,108.10504783644346,108.04259636441044,191
7395,0,108.07315295194051,108.1040919775248,190
7396,0,107.93142931827256,108.1238122318795,189
7397,0,107.94338630825844,108.049876799,188
7398,0,107.9602525436398,108.03675396643534,187
7399,1,108.04311665655956,108.14231677073838,188
7400,1,107.89403565767834,108.07851834367776,189
7401,1,108.04038601305,108.07487005705904,190
7402,1,108.02833508597428,108.18555380138731,191
7403,1,107.91133728075336,108.24069798643222,192
7404,0,108.0830695236938,108.1763127757344,191
7405,1,108.1583001015586,108.10207982341429,192
7406,1,108.07596994262488,108.18057964324946,193
7407,1,107.77049191248224,108.22874565031898,194
7408,0,107.87406334306957,108.22032585594768,193
7409,1,107.78092528133098,108.31663479359234,194
7410,1,107.73877169160704,108.34379740394974,195
7411,0,107.70762876901809,108.2635663362694,194
7412,1,107.60694128990148,108.34028954966698,195
7413,1,107.49855988249774,108.29564160070504,196
7414,1,107.58451355661424,108.36303444597208,197
7415,0,107.7238966129081,108.39448815432516,196
7416,1,107.7109643645689,108.3828173122021,197
7417,1,107.69281550749186,108.2724264963446,198
7418,1,107.70498844007524,108.38223530799372,199
7419,1,107.55806164435484,108.34407504387286,200
7420,1,107.60544714177288,108.18331333934316,201
7421,0,107.60700753082898,108.3445455594988,200
7422,1,107.59340311996394,108.5209923736739,201
7423,1,107.44759121222624,108.51330793563191,202
7424,1,107.31194199502818,108.40502351407844,203
7425,0,107.15723347062614,108.4721061144812,202
7426,1,107.03416099197383,108.44579831407655,203
7427,0,107.05795261717054,108.53625079676866,202
7428,1,106.88052875887584,108.4019677814359,203
7429,1,106.83995164861388,108.6308580975493,204
7430,1,106.91460501948086,108.68432207586358,205
7431,1,106.96629873069946,108.62824716820803,206
7432,1,107.03881237047403,108.62032228061672,207
7433,1,106.95400250394133,108.62048066619754,208
7434,1,107.02539553806768,108.51916017205748,209
7435,1,107.06414074934942,108.55768552680196,210
7436,1,107.22222464140872,108.37283676558796,211
7437,1,107.2350977162764,108.3298879314008,212
7438,1,107.45452555605686,108.26252389478772,213
7439,1,107.44386810727148,108.13520695246515,214
7440,1,107.5728173947054,108.0418228266554,215
7441,0,107.68822031155264,108.0637098160004,214
7442,1,107.69456553072752,108.06439779568096,215
7443,0,107.5464601681696,108.1228141991451,214
7444,1,107.51110678208704,108.22290066600053,215
7445,0,107.35479112690489,108.22627308920664,214
7446,0,107.44871259138324,108.14486751329092,213
7447,0,107.26887221240904,108.1772812961614,212
7448,1,107.29466754156329,108.32716513620665,213
7449,0,107.28818560022974,108.44988300882711,212
7450,1,107.24018089922714,108.58488956927128,213
7451,0,107.18568581399742,108.61268732222617,212
7452,1,107.28410038880924,108.5930087592546,213
7453,1,107.26286150484226,108.58183041480017,214
7454,1,107.30826015254986,108.52455004542269,215
7455,1,107.46722141995402,108.54855690862992,216
7456,1,107.53339559549016,108.55369852957064,217
7457,1,107.5596604119397,108.48716105759848,218
7458,1,107.52798870153954,108.38022809410953,219
7459,1,107.5813009050122,108.2989677638333,220
7460,1,107.62086266211016,108.4350850911791,221
7461,1,107.60276367992608,108.39686952434776,222
7462,0,107.79777082474168,108.1979892901367,221
7463,1,107.793160152798,108.1600641256141,222
7464,1,107.81697240745228,107.97267779272542,223
7465,1,107.8073909908786,107.93171021635744,224
7466,1,107.91690676675084,107.77415963475394,225
7467,1,107.99114136558217,107.6350848429138,226
7468,1,107.97989752450076,107.64437207185442,227
7469,0,107.98964735755216,107.5996992758078,226
7470,1,108.0056684134138,107.51995327307075,227
7471,1,107.79147856543756,107.50893568032276,228
7472,0,107.96564756789222,107.43472166000228,227
7473,0,107.97393907378186,107.47644842191076,226
7474,1,108.06628088044585,107.4068101301918,227
7475,0,108.1824057991041,107.47285435603396,226
7476,1,108.1833868898606,107.4905554008482,227
7477,1,108.2818745662097,107.58681538085357,228
7478,1,108.31508351047454,107.50963940174286,229
7479,0,108.29153005042424,107.52283890453342,228
7480,1,108.17349797295226,107.39015724541534,229
7481,0,108.2561782801038,107.43268914688508,228
7482,0,108.36013695902987,107.41495030941104,227
7483,1,108.23829720922484,107.2449570188167,228
7484,0,108.1146669283137,107.28206915577914,227
7485,1,107.99798783033646,107.27679559614486,228
7486,1,107.98550220335429,107.3013855491235,229
7487,0,107.9378590461797,107.2139073299027,228
7488,0,107.949867727218,107.16319035620457,227
7489,1,107.90585387814568,107.28357202743818,228
7490,1,107.84317567585886,107.18934716676024,229
7491,1,107.8109271345214,107.1796302588802,230
7492,1,107.8824416651616,107.11393119038256,231
7493,1,107.84616538791744,106.99303698449482,232
7494,1,108.04259636441044,106.96966091596232,233
7495,1,108.1040919775248,107.00643069450064,234
7496,1,108.1238122318795,107.031812522094,235
7497,1,108.049876799,106.97904474158014,236
7498,1,108.03675396643534,106.81733137602929,237
7499,0,108.14231677073838,106.77845785565496,236
7500,1,108.07851834367776,106.78702110685568,237
7501,0,108.07487005705904,106.65982420266204,236
7502,1,108.18555380138731,106.70545600912747,237
7503,1,108.24069798643222,106.6003061449685,238
7504,1,108.1763127757344,106.6415586059064,239
7505,1,108.10207982341429,106.6553636366221,240
7506,1,108.18057964324946,106.86118255186922,241
7507,1,108.22874565031898,106.83909521152644,242
7508,1,108.22032585594768,106.86920987288823,243
7509,0,108.31663479359234,106.9013009694733,242
7510,1,108.34379740394974,106.7452804097488,243
7511,1,108.2635663362694,106.85510617349232,244
7512,1,108.34028954966698,106.64872016445848,245
7513,1,108.29564160070504,106.5689352366156,246
7514,1,108.36303444597208,106.64387857218492,247
7515,0,108.39448815432516,106.6321228941515,246
7516,1,108.3828173122021,106.6987604926965,247
7517,1,108.2724264963446,106.68155262861728,248
7518,1,108.38223530799372,106.60016742031624,249
7519,0,108.34407504387286,106.69206118280498,248
7520,1,108.18331333934316,106.67916506017848,249
7521,0,108.3445455594988,106.60144626635648,248
7522,1,108.5209923736739,106.62867522674276,249
7523,1,108.51330793563191,106.58633997287284,250
7524,1,108.40502351407844,106.6407696772897,251
7525,1,108.4721061144812,106.5160496401839,252
7526,1,108.44579831407655,106.5214251565182,253
7527,1,108.53625079676866,106.59256310334486,254
7528,0,108.4019677814359,106.73472093835716,253
7529,1,108.6308580975493,106.64803061406975,254
7530,1,108.68432207586358,106.72603744867106,255
7531,1,108.62824716820803,106.9997276559438,256
7532,0,108.62032228061672,107.02943257107871,255
7533,1,108.62048066619754,106.96914045345912,256
7534,0,108.51916017205748,106.95497518632884,255
7535,1,108.55768552680196,106.79984433464364,256
7536,0,108.37283676558796,106.7571599744871,255
7537,1,108.3298879314008,106.5866707097872,256
7538,0,108.26252389478772,106.59350717286844,255
7539,1,108.13520695246515,106.56363280071366,256
7540,0,108.0418228266554,106.362685668828,255
7541,1,108.0637098160004,106.3317709886404,256
7542,0,108.06439779568096,106.263264083161,255
7543,1,108.1228141991451,106.32204916380589,256
7544,1,108.22290066600053,106.25038928626314,257
7545,1,108.22627308920664,106.26263006110814,258
7546,1,108.14486751329092,106.25249407210922,259
7547,1,108.1772812961614,106.19868549960566,260
7548,1,108.32716513620665,106.07562649937606,261
7549,1,108.44988300882711,105.93541822909002,262
7550,1,108.58488956927128,105.76222320815714,263
7551,1,108.61268732222617,105.67215368809931,264
7552,1,108.5930087592546,105.68257314383996,265
7553,1,108.58183041480017,105.47021864946304,266
7554,1,108.52455004542269,105.5730255526436,267
7555,0,108.54855690862992,105.58525507802275,266
7556,0,108.55369852957064,105.6343663290544,265
7557,0,108.48716105759848,105.6639119879124,264
7558,0,108.38022809410953,105.71944609602424,263
7559,1,108.2989677638333,105.76922214078942,264
7560,0,108.4350850911791,105.57118632508327,263
7561,1,108.39686952434776,105.59144002561015,264
7562,1,108.1979892901367,105.49331051495888,265
7563,1,108.1600641256141,105.58712984457462,266
7564,1,107.97267779272542,105.5104853414932,267
7565,0,107.93171021635744,105.53462665060962,266
7566,0,107.77415963475394,105.6531835318494,265
7567,0,107.6350848429138,105.69694435956232,264
7568,0,107.64437207185442,105.69847900436596,263
7569,1,107.5996992758078,105.94247414798647,264
7570,1,107.51995327307075,105.8699875843152,265
7571,1,107.50893568032276,105.89988581705512,266
7572,1,107.43472166000228,106.00720061187616,267
7573,1,107.47644842191076,106.18830327646816,268
7574,1,107.4068101301918,106.14568124092558,269
7575,1,107.47285435603396,106.18047541885248,270
7576,1,107.4905554008482,106.24250527500033,271
7577,1,107.58681538085357,106.15951775154385,272
7578,1,107.50963940174286,106.2002000799864,273
7579,1,107.52283890453342,106.17131066594229,274
7580,1,107.39015724541534,105.97944868598508,275
7581,1,107.43268914688508,106.22852059902792,276
7582,0,107.41495030941104,106.35720262578585,275
7583,1,107.2449570188167,106.35506498329904,276
7584,0,107.28206915577914,106.44645732781984,275
7585,1,107.27679559614486,106.48916991647312,276
7586,1,107.3013855491235,106.50132781182698,277
7587,1,107.2139073299027,106.60902815130213,278
7588,1,107.16319035620457,106.69444667751831,279
7589,1,107.28357202743818,106.7200068268577,280
7590,1,107.18934716676024,106.69181080263712,281
7591,1,107.1796302588802,106.52543679562284,282
7592,1,107.11393119038256,106.49049262213228,283
7593,1,106.99303698449482,106.51825077008306,284
7594,1,106.96966091596232,106.59906304703416,285
7595,1,107.00643069450064,106.66356357151582,286
7596,1,107.031812522094,106.7772517807209,287
7597,1,106.97904474158014,106.77406723262136,288
7598,1,106.81733137602929,106.76822745149444,289
7599,1,106.77845785565496,106.66224742801056,290
7600,1,106.78702110685568,106.60148559290008,291
7601,1,106.65982420266204,106.53445918941972,292
7602,0,106.70545600912747,106.41729111671322,291
7603,1,106.6003061449685,106.4427987884267,292
7604,1,106.6415586059064,106.43660713464236,293
7605,1,106.6553636366221,106.36503913772238,294
7606,1,106.86118255186922,106.26706198533954,295
7607,1,106.83909521152644,106.13091062276848,296
7608,1,106.86920987288823,106.15758305410776,297
7609,1,106.9013009694733,105.89399986544402,298
7610,1,106.7452804097488,105.91714936248418,299
7611,0,106.85510617349232,105.92305297962965,298
7612,1,106.64872016445848,105.87776534179844,299
7613,0,106.5689352366156,105.76802467800158,298
7614,0,106.64387857218492,105.95309406410202,297
7615,1,106.6321228941515,105.95734849765972,298
7616,0,106.6987604926965,106.0569416591022,297
7617,1,106.68155262861728,106.01909441795723,298
7618,1,106.60016742031624,105.9863007471358,299
7619,1,106.69206118280498,106.05235885092796,300
7620,1,106.67916506017848,105.9065382990694,301
7621,1,106.60144626635648,105.92986670319216,302
7622,1,106.62867522674276,105.71906485089902,303
7623,1,106.58633997287284,105.71473852856558,304
7624,1,106.6407696772897,105.641480537999,305
7625,1,106.5160496401839,105.58600406522449,306
7626,1,106.5214251565182,105.59870009999332,307
7627,1,106.59256310334486,105.6656969300174,308
7628,1,106.73472093835716,105.5032622213387,309
7629,1,106.64803061406975,105.46017127688016,310
7630,1,106.72603744867106,105.29385215091176,311
7631,1,106.9997276559438,105.18694081124691,312
7632,1,107.02943257107871,105.30000943608216,313
7633,1,106.96914045345912,105.4267674888862,314
7634,1,106.95497518632884,105.4148786922596,315
7635,1,106.79984433464364,105.38990637810436,316
7636,1,106.7571599744871,105.60858194532958,317
7637,0,106.5866707097872,105.67419648872836,316
7638,0,106.59350717286844,105.8470530757657,315
7639,0,106.56363280071366,105.59901497114488,314
7640,1,106.362685668828,105.31263935380858,315
7641,0,106.3317709886404,105.38445307539904,314
7642,1,106.263264083161,105.3375859472101,315
7643,1,106.32204916380589,105.28571262769547,316
7644,1,106.25038928626314,105.31039609329252,317
7645,1,106.26263006110814,105.36535175289175,318
7646,1,106.25249407210922,105.32016818980402,319
7647,1,106.19868549960566,105.04022694355784,320
7648,1,106.07562649937606,105.03124706976575,321
7649,1,105.93541822909002,104.84902873076722,322
7650,0,105.76222320815714,104.91314154263222,321
7651,1,105.67215368809931,105.04128073215816,322
7652,0,105.68257314383996,105.0010638087211,321
7653,1,105.47021864946304,105.03551424024658,322
7654,1,105.5730255526436,105.08551754953032,323
7655,1,105.58525507802275,105.2221706007184,324
7656,1,105.6343663290544,105.3160041383739,325
7657,1,105.6639119879124,105.17866410851398,326
7658,1,105.71944609602424,105.34536548083872,327
7659,1,105.76922214078942,105.34435635974016,328
7660,1,105.57118632508327,105.30292102941443,329
7661,0,105.59144002561015,105.43744131878871,328
7662,1,105.49331051495888,105.46694352000527,329
7663,1,105.58712984457462,105.50765211538244,330
7664,0,105.5104853414932,105.48845138878896,329
7665,1,105.53462665060962,105.48161781229,330
7666,1,105.6531835318494,105.47208515990138,331
7667,1,105.69694435956232,105.38584778805703,332
7668,1,105.69847900436596,105.29112762002649,333
7669,1,105.94247414798647,105.22930882204976,334
7670,1,105.8699875843152,105.25418093669845,335
7671,1,105.89988581705512,105.26279353644397,336
7672,1,106.00720061187616,105.20276756127312,337
7673,1,106.18830327646816,105.27522289988448,338
7674,1,106.14568124092558,105.3056214371984,339
7675,1,106.18047541885248,105.47904332456852,340
7676,0,106.24250527500033,105.38981028700049,339
7677,1,106.15951775154385,105.16247380172162,340
7678,0,106.2002000799864,105.20456855155273,339
7679,1,106.17131066594229,105.31811221154328,340
7680,1,105.97944868598508,105.48495493910896,341
7681,1,106.22852059902792,105.65180190794597,342
7682,1,106.35720262578585,105.63771341166432,343
7683,1,106.35506498329904,105.72322085244971,344
7684,1,106.44645732781984,105.7144310508248,345
7685,1,106.48916991647312,105.74745006263092,346
7686,1,106.50132781182698,105.69991072731604,347
7687,1,106.60902815130213,105.846340103852,348
7688,0,106.69444667751831,105.91393821193483,347
7689,1,106.7200068268577,105.91816314664536,348
7690,1,106.69181080263712,105.78930578540124,349
7691,1,106.52543679562284,105.81832025263706,350
7692,1,106.49049262213228,105.70312085562708,351
7693,0,106.51825077008306,105.67402070835362,350
7694,0,106.59906304703416,105.5554463403358,349
7695,1,106.66356357151582,105.52705087475772,350
7696,1,106.7772517807209,105.42528042581036,351
7697,1,106.77406723262136,105.36830892092958,352
7698,1,106.76822745149444,105.3088035256175,353
7699,1,106.66224742801056,105.22638990502206,354
7700,1,106.60148559290008,105.30389175959704,355
7701,0,106.53445918941972,105.14978825340704,354
7702,0,106.41729111671322,105.17402752774996,353
7703,0,106.4427987884267,105.17921175619126,352
7704,1,106.43660713464236,105.25425309106387,353
7705,1,106.36503913772238,105.25185027305406,354
7706,1,106.26706198533954,105.30275736006288,355
7707,1,106.13091062276848,105.3595251086919,356
