timestamp_index,predicted_direction,predict_price,exec_price,position
7356,0,95.27822428712584,95.7369678173415,-49
7357,0,95.34311247971624,95.7138618636574,-50
7358,1,95.2846723820566,95.59467439323828,-49
7359,0,95.52990937334349,95.7890272813505,-50
7360,0,95.7282727385871,95.71305997957523,-51
7361,0,95.72946078203888,95.77942461427853,-52
7362,0,95.7681194050294,95.88538117154089,-53
7363,1,95.90404916496588,95.82985312185032,-52
7364,0,95.88933521448446,95.93365437458192,-53
7365,0,95.82367280740448,96.0100756949158,-54
7366,0,95.91107178250518,96.182872078454,-55
7367,0,95.91891570711354,96.13593743181131,-56
7368,0,95.93721515207808,96.00735103008336,-57
7369,0,95.85378801777128,95.9568020545389,-58
7370,0,95.68202080293494,95.97768740879232,-59
7371,1,95.70563504392284,95.98350868150084,-58
7372,0,95.79613124807229,95.94416489187338,-59
7373,0,95.77355057316468,95.75324514597564,-60
7374,1,95.91719352512057,95.80029344558857,-59
7375,1,95.846801892579,95.9975278934968,-58
7376,1,95.7413314470824,96.0439530173091,-57
7377,1,95.7346084163628,96.10486656921444,-56
7378,0,95.72634915882766,96.16211109982996,-57
7379,0,95.80334603196118,96.2018157668182,-58
7380,0,95.72584974955478,96.294982363505,-59
7381,0,95.86265917323628,96.33451973162356,-60
7382,1,96.0593508694871,96.30325201465824,-59
7383,0,96.05543646679028,96.22365312365736,-60
7384,0,96.1804075088087,96.1987557581293,-61
7385,0,96.07475780174616,96.23016870777435,-62
7386,0,96.18227995586436,96.19856041166209,-63
7387,0,96.28700759672031,96.2299942799752,-64
7388,0,96.3733513247393,96.27390929334526,-65
7389,0,96.37179501585229,96.35722723647228,-66
7390,1,96.07637012172806,96.48550673335616,-65
7391,1,96.01219740736283,96.49330747520403,-64
7392,1,95.9496058055944,96.36252981868928,-63
7393,0,95.85178031178836,96.32801940900735,-64
7394,0,95.86400461224304,96.33242566574802,-65
7395,0,95.82210826769092,96.14884879013032,-66
7396,1,95.73964706671444,96.28771524214056,-65
7397,1,95.63376705188963,96.3019530333916,-64
7398,0,95.56221575334112,96.34008831684964,-65
7399,1,95.67436567452611,96.47664096310228,-64
7400,0,95.60826316906336,96.41362668008804,-65
7401,0,95.55676929842004,96.47103087317645,-66
7402,1,95.51109953691773,96.46004446086624,-65
7403,1,95.54499888829864,96.44163577416464,-64
7404,0,95.59062383715153,96.3644165353842,-65
7405,0,95.2861581832272,96.53097685675286,-66
7406,1,95.38832170460996,96.4934268527453,-65
7407,1,95.53195850803432,96.56337327743488,-64
7408,0,95.42693985429815,96.37587253868767,-65
7409,1,95.32971002982468,96.49387139165668,-64
7410,1,95.28468469104683,96.59909250725237,-63
7411,1,95.20908428910118,96.6088359182821,-62
7412,1,95.23147697649586,96.5861416716683,-61
7413,0,95.03682444785996,96.62614167222966,-62
7414,1,94.92503168705628,96.85502073831768,-61
7415,1,95.07895140707376,96.67869706842734,-60
7416,0,94.98612941033898,96.75689980718477,-61
7417,0,95.11047223814928,96.66573807696936,-62
7418,1,95.14600605770828,96.6637462373394,-61
7419,0,94.96507928624946,96.63895822543152,-62
7420,1,95.02861220577108,96.59612639965177,-61
7421,0,95.0168454755518,96.59507988674648,-62
7422,0,94.97129876992682,96.4816627722187,-63
7423,1,94.99579447924404,96.5845808158315,-62
7424,0,95.0432578278007,96.40516646471164,-63
7425,1,95.11401700999816,96.45914291599446,-62
7426,1,95.23184229475297,96.426489330741,-61
7427,0,95.2726558860308,96.30939684136028,-62
7428,1,95.13509247715216,96.32963517842012,-61
7429,1,95.08772793138704,96.17394006974948,-60
7430,0,95.3820327649139,96.17791145192145,-61
7431,0,95.45448187095208,96.0356237611403,-62
7432,0,95.69141060103324,96.08175096957208,-63
7433,0,95.83095400925316,95.98931523620904,-64
7434,1,95.85513421640871,95.94421583450612,-63
7435,1,95.88527492338685,95.97361077330042,-62
7436,0,95.88161691939916,95.8963565621162,-63
7437,0,95.7078364578145,95.89056016214936,-64
7438,1,95.70964118306132,95.73917711202488,-63
7439,0,95.83070863831554,95.80226467238452,-64
7440,0,95.77074463883342,95.9787560529396,-65
7441,1,95.8119399387396,96.25797693973058,-64
7442,1,95.89709904332892,96.26709375439722,-63
7443,0,95.80613099939768,96.34591416847694,-64
7444,1,95.76100071296332,96.1678516011862,-63
7445,0,95.6592095639156,96.31812503381676,-64
7446,0,95.57699300324666,96.39574788428916,-65
7447,1,95.44823247488134,96.34735453979404,-64
7448,0,95.35818762874354,96.47107261982292,-65
7449,0,95.50013319682331,96.4456250121584,-66
7450,0,95.4085854939143,96.39982249385696,-67
7451,1,95.42123141582036,96.4473559863997,-66
7452,1,95.37094454045328,96.34102053641666,-65
7453,1,95.48883113415695,96.44318301285666,-64
7454,0,95.61994736381732,96.33758403166398,-65
7455,0,95.70635436203122,96.23257855268166,-66
7456,0,95.7369678173415,96.14160957384082,-67
7457,1,95.7138618636574,96.21755957759244,-66
7458,0,95.59467439323828,96.15588204144046,-67
7459,1,95.7890272813505,96.02108246300376,-66
7460,0,95.71305997957523,95.96051446301016,-67
7461,0,95.77942461427853,95.95731022594212,-68
7462,1,95.88538117154089,95.83921297757568,-67
7463,0,95.82985312185032,95.72404486667224,-68
7464,1,95.93365437458192,95.9351745000822,-67
7465,0,96.0100756949158,95.84911795970082,-68
7466,0,96.182872078454,95.81681372282353,-69
7467,1,96.13593743181131,95.7800900227436,-68
7468,0,96.00735103008336,95.73795434196654,-69
7469,1,95.9568020545389,95.80008901596344,-68
7470,1,95.97768740879232,95.89490331101068,-67
7471,0,95.98350868150084,95.8643078678575,-68
7472,0,95.94416489187338,95.74066003919826,-69
7473,0,95.75324514597564,95.86810406198316,-70
7474,1,95.80029344558857,95.85856995286348,-69
7475,1,95.9975278934968,96.0316021343492,-68
7476,0,96.0439530173091,95.80704354459267,-69
7477,0,96.10486656921444,95.82658386672102,-70
7478,1,96.16211109982996,96.01844450010864,-69
7479,1,96.2018157668182,95.98311808656484,-68
7480,1,96.294982363505,95.96056874423137,-67
7481,0,96.33451973162356,95.9901199133904,-68
7482,0,96.30325201465824,95.9342403315019,-69
7483,1,96.22365312365736,95.90303313829662,-68
7484,0,96.1987557581293,95.86925162887748,-69
7485,0,96.23016870777435,95.80650955543484,-70
7486,0,96.19856041166209,95.9293952104549,-71
7487,0,96.2299942799752,95.97550301368454,-72
7488,1,96.27390929334526,96.00056583689488,-71
7489,1,96.35722723647228,96.0814229375839,-70
7490,0,96.48550673335616,96.05498735426356,-71
7491,0,96.49330747520403,95.97756697242824,-72
7492,0,96.36252981868928,95.9173045419668,-73
7493,1,96.32801940900735,95.91748284607726,-72
7494,0,96.33242566574802,95.81156167523996,-73
7495,0,96.14884879013032,95.7615355735813,-74
7496,0,96.28771524214056,95.70992390939416,-75
7497,0,96.3019530333916,95.92237953237706,-76
7498,1,96.34008831684964,95.64499803838366,-75
7499,1,96.47664096310228,95.62703606624312,-74
7500,0,96.41362668008804,95.79960544552458,-75
7501,1,96.47103087317645,95.81178989193782,-74
7502,1,96.46004446086624,95.88713163927991,-73
7503,0,96.44163577416464,95.89711427078991,-74
7504,1,96.3644165353842,95.83038093266826,-73
7505,0,96.53097685675286,95.60618933921737,-74
7506,0,96.4934268527453,95.626734907921,-75
7507,1,96.56337327743488,95.54917424746075,-74
7508,0,96.37587253868767,95.46914070684424,-75
7509,1,96.49387139165668,95.41924198124632,-74
7510,0,96.59909250725237,95.59372812190868,-75
7511,0,96.6088359182821,95.83421187613406,-76
7512,0,96.5861416716683,95.85593266988693,-77
7513,1,96.62614167222966,95.80945594749574,-76
7514,0,96.85502073831768,95.69173330575062,-77
7515,0,96.67869706842734,95.7385873219052,-78
7516,0,96.75689980718477,95.91687788191172,-79
7517,1,96.66573807696936,95.89214384320924,-78
7518,1,96.6637462373394,95.6542442391339,-77
7519,0,96.63895822543152,95.72124920631543,-78
7520,0,96.59612639965177,95.81978917746044,-79
7521,0,96.59507988674648,95.66120461342187,-80
7522,1,96.4816627722187,95.67885303178817,-79
7523,0,96.5845808158315,95.72397563340178,-80
7524,1,96.40516646471164,95.71666490320088,-79
7525,0,96.45914291599446,95.63758781129236,-80
7526,1,96.426489330741,95.7391815336487,-79
7527,0,96.30939684136028,95.69884355905184,-80
7528,1,96.32963517842012,95.55032494278184,-79
7529,1,96.17394006974948,95.34537749421489,-78
7530,0,96.17791145192145,95.4714624462148,-79
7531,1,96.0356237611403,95.53312884386192,-78
7532,0,96.08175096957208,95.54192619857484,-79
7533,1,95.98931523620904,95.49789873488974,-78
7534,1,95.94421583450612,95.44499889346945,-77
7535,0,95.97361077330042,95.33742522862528,-78
7536,1,95.8963565621162,95.2942796641693,-77
7537,0,95.89056016214936,95.08227094265727,-78
7538,1,95.73917711202488,95.0086645773104,-77
7539,0,95.80226467238452,94.97757082567531,-78
7540,1,95.9787560529396,95.03855883039436,-77
7541,0,96.25797693973058,95.034566184057,-78
7542,0,96.26709375439722,95.11405849544455,-79
7543,1,96.34591416847694,95.24897200595592,-78
7544,1,96.1678516011862,95.35478901533833,-77
7545,1,96.31812503381676,95.40184000007618,-76
7546,0,96.39574788428916,95.40302626799426,-77
7547,0,96.34735453979404,95.3049474671529,-78
7548,0,96.47107261982292,95.37894187229084,-79
7549,1,96.4456250121584,95.546916610513,-78
7550,0,96.39982249385696,95.58112721447804,-79
7551,1,96.4473559863997,95.77285312932064,-78
7552,0,96.34102053641666,95.62029595851452,-79
7553,1,96.44318301285666,95.50487962003658,-78
7554,0,96.33758403166398,95.5903997708114,-79
7555,0,96.23257855268166,95.61682879182672,-80
7556,1,96.14160957384082,95.7482070094839,-79
7557,1,96.21755957759244,95.74665984541124,-78
7558,0,96.15588204144046,95.6598623031584,-79
7559,1,96.02108246300376,95.6385029789379,-78
7560,1,95.96051446301016,95.48523458184552,-77
7561,1,95.95731022594212,95.37237551453582,-76
7562,0,95.83921297757568,95.46961991432762,-77
7563,0,95.72404486667224,95.5568986557746,-78
7564,0,95.9351745000822,95.5931990842552,-79
7565,0,95.84911795970082,95.42109133215916,-80
7566,1,95.81681372282353,95.38525097460786,-79
7567,1,95.7800900227436,95.26275098574185,-78
7568,1,95.73795434196654,95.38040431112064,-77
7569,1,95.80008901596344,95.32203209776436,-76
7570,0,95.89490331101068,95.2134573266862,-77
7571,0,95.8643078678575,95.21643694319836,-78
7572,1,95.74066003919826,95.1524214975149,-77
7573,1,95.86810406198316,95.30079588853526,-76
7574,0,95.85856995286348,95.22731479878183,-77
7575,0,96.0316021343492,95.08739197285938,-78
7576,0,95.80704354459267,94.87210062128364,-79
7577,1,95.82658386672102,94.86902197104229,-78
7578,1,96.01844450010864,94.8128289596565,-77
7579,0,95.98311808656484,94.66993849900533,-78
7580,0,95.96056874423137,94.78886114513092,-79
7581,1,95.9901199133904,94.85558565987382,-78
7582,0,95.9342403315019,94.8527638719801,-79
7583,1,95.90303313829662,94.98919649639718,-78
7584,0,95.86925162887748,95.05545009973706,-79
7585,0,95.80650955543484,94.9731645095852,-80
7586,1,95.9293952104549,94.86924249318614,-79
7587,0,95.97550301368454,94.95104064763152,-80
7588,0,96.00056583689488,94.99067734327824,-81
7589,1,96.0814229375839,95.00765212007532,-80
7590,0,96.05498735426356,94.92300233978844,-81
7591,1,95.97756697242824,94.983797096489,-80
7592,1,95.9173045419668,94.9082472081756,-79
7593,0,95.91748284607726,94.89804854271624,-80
7594,0,95.81156167523996,95.04274295735492,-81
7595,0,95.7615355735813,94.97665953377393,-82
7596,0,95.70992390939416,94.81936060806665,-83
7597,1,95.92237953237706,94.71410588887964,-82
7598,0,95.64499803838366,94.8135357715484,-83
7599,1,95.62703606624312,94.8390088852864,-82
7600,1,95.79960544552458,94.82612114741754,-81
7601,0,95.81178989193782,94.77521176688636,-82
7602,0,95.88713163927991,94.8237477576417,-83
7603,0,95.89711427078991,94.73883727254268,-84
7604,0,95.83038093266826,94.76940382940694,-85
7605,1,95.60618933921737,94.69627837252564,-84
7606,0,95.626734907921,94.60651243399812,-85
7607,0,95.54917424746075,94.54276369051564,-86
7608,0,95.46914070684424,94.50522294586725,-87
7609,0,95.41924198124632,94.50033996227388,-88
7610,1,95.59372812190868,94.52388554178498,-87
7611,0,95.83421187613406,94.15504901264214,-88
7612,0,95.85593266988693,94.07428395686746,-89
7613,0,95.80945594749574,94.03512695913186,-90
7614,1,95.69173330575062,94.18563316299269,-89
7615,1,95.7385873219052,94.07763290215448,-88
7616,0,95.91687788191172,94.09391256396448,-89
7617,0,95.89214384320924,94.24341559493806,-90
7618,0,95.6542442391339,94.11211874194332,-91
7619,1,95.72124920631543,94.15151626452976,-90
7620,1,95.81978917746044,94.07128908113631,-89
7621,0,95.66120461342187,94.0208257069074,-90
7622,0,95.67885303178817,93.94051462351206,-91
7623,0,95.72397563340178,93.86732889267049,-92
7624,1,95.71666490320088,94.13952010746112,-91
7625,1,95.63758781129236,94.22396569466828,-90
7626,0,95.7391815336487,94.3341394808469,-91
7627,0,95.69884355905184,94.38333882953056,-92
7628,1,95.55032494278184,94.22271315069035,-91
7629,0,95.34537749421489,94.26220894772268,-92
7630,1,95.4714624462148,94.36950190917342,-91
7631,0,95.53312884386192,94.28416196176951,-92
7632,0,95.54192619857484,94.38069462848564,-93
7633,0,95.49789873488974,94.45112824947104,-94
7634,1,95.44499889346945,94.6363322539524,-93
7635,1,95.33742522862528,94.59455395270103,-92
7636,1,95.2942796641693,94.48479285447348,-91
7637,0,95.08227094265727,94.4486300435362,-92
7638,1,95.0086645773104,94.59218714285257,-91
7639,1,94.97757082567531,94.40934655476838,-90
7640,0,95.03855883039436,94.20250898322529,-91
7641,0,95.034566184057,94.21144851111843,-92
7642,1,95.11405849544455,94.167189581841,-91
7643,1,95.24897200595592,94.16796237115858,-90
7644,1,95.35478901533833,94.26249354828218,-89
7645,0,95.40184000007618,94.20723661367028,-90
7646,0,95.40302626799426,94.01993603057724,-91
7647,0,95.3049474671529,94.2243841862972,-92
7648,1,95.37894187229084,94.12466135755334,-91
7649,0,95.546916610513,94.01875764535214,-92
7650,0,95.58112721447804,94.1291296467244,-93
7651,0,95.77285312932064,94.09068073462024,-94
7652,0,95.62029595851452,94.08434174941677,-95
7653,1,95.50487962003658,94.1326207618228,-94
7654,1,95.5903997708114,94.2409790721338,-93
7655,0,95.61682879182672,94.2076330028156,-94
7656,0,95.7482070094839,94.35962820340704,-95
7657,0,95.74665984541124,94.14604821853356,-96
7658,0,95.6598623031584,94.22202694222888,-97
7659,1,95.6385029789379,94.1380741864271,-96
7660,0,95.48523458184552,94.2753013180879,-97
7661,0,95.37237551453582,94.28950576597096,-98
7662,0,95.46961991432762,94.22221523277,-99
7663,0,95.5568986557746,94.2884993420722,-100
7664,0,95.5931990842552,94.3778181767929,-101
7665,1,95.42109133215916,94.44200758907876,-100
7666,1,95.38525097460786,94.33903796511548,-99
7667,1,95.26275098574185,94.29063625275326,-98
7668,0,95.38040431112064,94.29022896904112,-99
7669,0,95.32203209776436,94.2861030037761,-100
7670,0,95.2134573266862,94.36107755131994,-101
7671,1,95.21643694319836,94.15958742806929,-100
7672,1,95.1524214975149,94.19302013352464,-99
7673,0,95.30079588853526,94.16402199808095,-100
7674,0,95.22731479878183,94.08017193644255,-101
7675,0,95.08739197285938,94.00592325866562,-102
7676,1,94.87210062128364,93.98446949221382,-101
7677,1,94.86902197104229,93.62436098176786,-100
7678,0,94.8128289596565,93.5542320246887,-101
7679,0,94.66993849900533,93.46665054222407,-102
7680,0,94.78886114513092,93.51992886315634,-103
7681,1,94.85558565987382,93.4393761949053,-102
7682,1,94.8527638719801,93.41786481488823,-101
7683,1,94.98919649639718,93.57209247765437,-100
